sentiment,id,date,query,user,text
0,2296031577,Tue Jun 23 08:40:52 PDT 2009,NO_QUERY,ilovepeanuts,@OrganicLisa WELCOME TO THE TWITESPHERE! IÂ´m leaving the Galapagos today. Sad  That does mean one day closer to seeing you again though!!
0,1565074724,Mon Apr 20 05:49:32 PDT 2009,NO_QUERY,shads_tweets,Riding train to work on a dreary Monday morning 
0,2251064087,Sat Jun 20 02:19:31 PDT 2009,NO_QUERY,SallytheShizzle,@wimjimjam yes yes yes... stupid people  UNLESS it's my twitter use? ROFL...but I use wi-fi at home :/
0,1967328383,Fri May 29 19:22:51 PDT 2009,NO_QUERY,TjTomorrowX3,I can lose a lover but i cant lose a friend.  ESOTSM;
0,2059687266,Sat Jun 06 17:26:01 PDT 2009,NO_QUERY,KingsOfLeon_Grl,@just_J_ i love bobby longs music ! Although i can't find it anywhere to download it 
0,2255678909,Sat Jun 20 11:37:31 PDT 2009,NO_QUERY,Jessica_Lopez,@jraimond  That sucks 
0,2246336110,Fri Jun 19 17:26:40 PDT 2009,NO_QUERY,lost_dog,@csinger4ever I am lost. Please help me find a good home. 
0,2177575827,Mon Jun 15 06:20:45 PDT 2009,NO_QUERY,JenniferW08,@tomasekeli I agree...kids get so sad when they're sick. 
0,2067598780,Sun Jun 07 12:37:43 PDT 2009,NO_QUERY,cbudd08,"Writing an impossible research paper that is taking about 5 hours, more like 7. Dreading the other 2 essays I have to do nexttt "
0,1985708135,Sun May 31 17:37:22 PDT 2009,NO_QUERY,DeidraWhatley,is going to be so sad when her friend moves back to Land O'...especially since I can't drive until Aug due to this bum foot 
0,1961171231,Fri May 29 09:05:32 PDT 2009,NO_QUERY,ItSMeKeNyaDoLL,@CashCapone now cash u kno I'm not a hater.....jus upset I don't have my update yet 
0,2229444120,Thu Jun 18 15:44:12 PDT 2009,NO_QUERY,softblood,@youcollme  I  was going to mention that you probably forgot  but the msg was just too long. I'm jealous you dreamt something wonderful 
0,2065950629,Sun Jun 07 09:36:18 PDT 2009,NO_QUERY,lesley_gv4,ugh sO far day has started Off bad  hOpe it gets better
0,2321734797,Wed Jun 24 21:29:27 PDT 2009,NO_QUERY,mimeheart,@surfygurlx cheer up 
0,2059743880,Sat Jun 06 17:32:57 PDT 2009,NO_QUERY,beccaboo24,bored yesterday....bored today....bored tomorrow....... summer :/...... where are my friends!!!!! 
0,2062151737,Sat Jun 06 22:27:53 PDT 2009,NO_QUERY,JayneGiraffe,@DesMouseasaurus  What happened?
0,2214788692,Wed Jun 17 17:14:07 PDT 2009,NO_QUERY,Thecowsudders,Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages 
0,2224750148,Thu Jun 18 09:53:14 PDT 2009,NO_QUERY,pronouncedyou,http://img117.imageshack.us/i/windchimezp4.jpg/ lol going through my imageshack.. i dont know where this wind chime is currently  sadface
0,2242096926,Fri Jun 19 11:45:54 PDT 2009,NO_QUERY,Hollyjl,@radosko He was so sad...tried to hold back tears at one point. 
0,1882666652,Fri May 22 07:16:37 PDT 2009,NO_QUERY,en0x,@Tharomas 24 
0,2231720937,Thu Jun 18 18:56:26 PDT 2009,NO_QUERY,renovatomirella,@enrique305 Wow! 385 followers! I only have 41 
0,2265363198,Sun Jun 21 06:24:59 PDT 2009,NO_QUERY,Mireillee90,Not feeling so good  so a really lazy sunday today!
0,1685053523,Sat May 02 22:54:13 PDT 2009,NO_QUERY,georgie_carroll,i wish we had more home movies... everyone kind of gave up on them when i was like three 
0,2062389530,Sat Jun 06 23:05:44 PDT 2009,NO_QUERY,Isil_Loves_Mcr,I guess @mikeyway mad at me because my message to him.He made update a little .I felt guilty myself about .hope im wrong about my thought 
0,1834993509,Mon May 18 04:50:11 PDT 2009,NO_QUERY,dilligaf1701,"@PaulKCMF I want to kill the ex at the moment, but I'd get in trouble for it "
0,2181004045,Mon Jun 15 11:14:07 PDT 2009,NO_QUERY,GeeIp,@justen_fong you fail  but i'll help you in math12 next year 
0,2218498207,Wed Jun 17 22:35:36 PDT 2009,NO_QUERY,dumbdes,I accidentally broke my vow 2 not kill any living creature the other day. I stepped on a snail  that was my 1st kill in 2 mnths.I feel bad
0,2049118990,Fri Jun 05 16:19:40 PDT 2009,NO_QUERY,_stacey_rae,@iamjonathancook WHY ARENT YOU GUYS COMING TO TORONTOS WARPED TOUR DATE ?! same with atl. whatta dissapointment 
0,1968151014,Fri May 29 20:51:29 PDT 2009,NO_QUERY,SBnewnie,@EBBSBABY lmao ha windows in the back &amp; the bitch dnt have steps 
0,2062636150,Sat Jun 06 23:49:30 PDT 2009,NO_QUERY,jpmanzan,@inkedveggie yeah me to 
0,1965796825,Fri May 29 16:33:36 PDT 2009,NO_QUERY,gurnles,"feels a sinus headache brewing, but can't take drugs.  "
0,2232510654,Thu Jun 18 20:00:45 PDT 2009,NO_QUERY,LuvToSparkLe,@KendallMK That makes me sad that people would be mean to their puppy cause it was acting like a puppy 
0,2322442546,Wed Jun 24 22:37:30 PDT 2009,NO_QUERY,samaraXo,loving the new tat but hating no pool for a week 
0,2049252445,Fri Jun 05 16:33:35 PDT 2009,NO_QUERY,Rowan187,my nose has slowly gotten more runny throughout the day... am I getting sick? 
0,2215425933,Wed Jun 17 18:07:25 PDT 2009,NO_QUERY,AndreaKohatsu,@Sam916 oh no... no class today. i just hung out with an old friend from aau and it was just a waste of time. 
0,2228117653,Thu Jun 18 14:02:30 PDT 2009,NO_QUERY,Miss_KrisB, This mood is more shittysweet then bitter. At least it's FINALLY gettin fixed. UGH.
0,1979934913,Sun May 31 05:05:04 PDT 2009,NO_QUERY,TeresaKopec,"@abba_ks @suzzzanna I was having awful dream that husband &amp; I were getting remarried, but everything was going wrong at wedding. "
0,1678183393,Sat May 02 05:49:46 PDT 2009,NO_QUERY,valengina,"I'm up early, I wish I was going to bamboozle! "
0,1686131778,Sun May 03 03:55:41 PDT 2009,NO_QUERY,mikoblanco,i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu 
0,1984429435,Sun May 31 15:05:30 PDT 2009,NO_QUERY,prakash24,Cant Believe Nadal out of French open  but I am happy - Federer its ur turn now
0,2254309330,Sat Jun 20 09:33:01 PDT 2009,NO_QUERY,Tish_B,Whew my body is mad about tha workout... I think ill nap when I get home. Its still raining 
0,1976604597,Sat May 30 18:33:40 PDT 2009,NO_QUERY,Lyricist_Juice,@anrserge Cavs are making me sick Serge  if they dont win umma kick Bron where it hurts!
0,1994152402,Mon Jun 01 11:29:46 PDT 2009,NO_QUERY,newO_nyboR,"@vickixashton i have.. 19 days left, and.. I Have 10 exams left! "
0,2055941647,Sat Jun 06 10:14:07 PDT 2009,NO_QUERY,voguetrashed,@kaylajoysmith it got moved to monday.  sighsigh.
0,2062637577,Sat Jun 06 23:49:47 PDT 2009,NO_QUERY,AngeOuDiable,headache still not lifted. additional symptoms. looks like pill-popping all day 
0,1957698231,Fri May 29 01:19:13 PDT 2009,NO_QUERY,xoxmillyxox,"@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx"
0,2070463286,Sun Jun 07 17:44:26 PDT 2009,NO_QUERY,photographymom,@MomoFali that sucks ...sorry not that it helps 
0,1677394110,Sat May 02 01:51:06 PDT 2009,NO_QUERY,BW101,@fallenstar_ Yeah it is! Why haven't they put the grey one up? 
0,2013723458,Tue Jun 02 23:24:12 PDT 2009,NO_QUERY,divadivachrissy,I don't feed into bullshit.... Sorry  awwwwww what a cock succer !!!!!!!
0,2051182944,Fri Jun 05 20:59:56 PDT 2009,NO_QUERY,mego_m,"is SO close, but SOOOO fat away "
0,2012453545,Tue Jun 02 20:40:41 PDT 2009,NO_QUERY,CASprunger,My poor doggie just had surgery and he is in alot of pain  but we saved his life.
0,2300932605,Tue Jun 23 14:46:50 PDT 2009,NO_QUERY,Tinknair,@LADYRUMDRIK it's the swine..... lol  im sorry ur not feeling good mamash!
0,2208556342,Wed Jun 17 09:20:41 PDT 2009,NO_QUERY,elsowers,@flmogirl so glad to see you this weekend!! It had been too long!  Hope you had a safe trip home!
0,2013895249,Tue Jun 02 23:52:40 PDT 2009,NO_QUERY,eeelz,@syazanaa I'm hungry la.  Healthy food is SO not satisfying.
0,1679244246,Sat May 02 08:53:23 PDT 2009,NO_QUERY,kaymarie76,going to the mall to look for a dress. then alexis's sweet 16 party later ! no cell.  
0,1997706692,Mon Jun 01 17:19:04 PDT 2009,NO_QUERY,BeccaFaceLove,Funny home videos....... Wah........ Lonely 
0,2232582091,Thu Jun 18 20:06:31 PDT 2009,NO_QUERY,c_Ward,cat nap didn't help 
0,2296277009,Tue Jun 23 08:59:13 PDT 2009,NO_QUERY,domcantweet,@fromblueskies ESPN bought the football from Setanta 
0,2325868530,Thu Jun 25 06:11:36 PDT 2009,NO_QUERY,onlyrochelle,off today and it's supposed to rain wtf  just my luck
0,2246715884,Fri Jun 19 18:01:02 PDT 2009,NO_QUERY,SpikePratt,"Don't like killing my own kind, but tha git wouldn't shut hs trap! Now ta drink in peace!  almost wish Dru was at my side. "
0,2207683218,Wed Jun 17 08:14:57 PDT 2009,NO_QUERY,Jun_Wong,Thinks he's getting sick 
0,1822542158,Sat May 16 19:49:03 PDT 2009,NO_QUERY,mindbrooklyn,still hav my cough! now it mite be bronchitis!  bec everytime i cough my chest hurts! so dont lik doctors...
0,1695882519,Mon May 04 07:09:16 PDT 2009,NO_QUERY,priscillasolo,Work is lame got my computer back but still no internet.  Come on ppls work with me here. 
0,1992679241,Mon Jun 01 09:08:51 PDT 2009,NO_QUERY,helicounsel,@fhgrl33 also a good one!  Too bad she's done .... for the season... 
0,2321710458,Wed Jun 24 21:27:12 PDT 2009,NO_QUERY,nowamunkie,"I prefer Mindjet MindManager to FreeMind, boo "
0,2296863539,Tue Jun 23 09:42:43 PDT 2009,NO_QUERY,marialane25,my mom was just asking if i could work w/her on fri....so now i'm not sure....... 
0,2233458763,Thu Jun 18 21:23:14 PDT 2009,NO_QUERY,sarahsparkles80,"@peterfacinelli I just got a screencap of your followers at 496,000 or so... OMG you're either so close or Twitter is messed up again "
0,2006625704,Tue Jun 02 11:26:38 PDT 2009,NO_QUERY,_AlexaJordan,Heading to AIM to get my test done and then driving back to SD. I don't wanna leave  But I'll be back up tomorrow night!! Love. xx
0,1835041312,Mon May 18 04:58:38 PDT 2009,NO_QUERY,jamese_boy345,Its pourin wit rain... N my clean car is parked out in it 
0,1994716281,Mon Jun 01 12:20:48 PDT 2009,NO_QUERY,LollipopIzzie,wow! could this get any better 
0,2224271932,Thu Jun 18 09:17:54 PDT 2009,NO_QUERY,CherylAddict_GM,"@MG62 Marcus, Its Raining, Again!  I hate The UK. Doing much tonightt?..."
0,2065295420,Sun Jun 07 08:18:05 PDT 2009,NO_QUERY,amorette23,need to lose weight 
0,1753782655,Sun May 10 03:25:29 PDT 2009,NO_QUERY,DarkGlamKitty,@lizwicker28  are you awake ?? yes i know irs early but i cant sleep 
0,1565609563,Mon Apr 20 07:09:27 PDT 2009,NO_QUERY,sc0ttkclark,@doshdosh sadly nothing is safe from spammers and/or marketers 
0,2065852099,Sun Jun 07 09:25:04 PDT 2009,NO_QUERY,Sourasith,@bibzee Damn its gonna take a long TIME!.. 
0,2189880541,Tue Jun 16 01:09:19 PDT 2009,NO_QUERY,konsnos,My exams just started  Boring.
0,1755057766,Sun May 10 08:08:35 PDT 2009,NO_QUERY,Asiidburn,Sore as helllll... :/ Mothers day though. I'm not a mother... No presents. 
0,2237431090,Fri Jun 19 05:47:19 PDT 2009,NO_QUERY,Christine_mufc,@morrissey2637  Ah right!!! i dont even know whats going on there!! i sooo need to read the news 
0,1833613005,Sun May 17 23:51:40 PDT 2009,NO_QUERY,kiraling,"@pursebuzz Finally someone admits it! Storyline is unique, but once it was over I felt a little gypped with the casual/nonchalant ending. "
0,2051976153,Fri Jun 05 23:18:14 PDT 2009,NO_QUERY,MorganLW,@CaraNScott AWW 5ME I miss you too! I wish I were there  Have you had any CalPis yet? Drink some for me 
0,2050005835,Fri Jun 05 17:53:46 PDT 2009,NO_QUERY,Scarlettjen,@lexiphanic Awww too cute my lil Greggles.  Miss you too.  We didn't have a final Feist dance 
0,1974249549,Sat May 30 12:44:38 PDT 2009,NO_QUERY,ConcertKatie,We're getting violent.  Program randomly decided to hate us when we took a break to get food 
0,2328015630,Thu Jun 25 09:03:59 PDT 2009,NO_QUERY,scarlettpunk,is really taking life hard right now. 
0,2065679221,Sun Jun 07 09:04:50 PDT 2009,NO_QUERY,thaynasalles,@Liinduhhh are you serious biff ? 
0,1980446639,Sun May 31 06:46:10 PDT 2009,NO_QUERY,barthoekstra,Only problem is that TIFF files can't be larger than 4GB 
0,1972034875,Sat May 30 08:25:27 PDT 2009,NO_QUERY,Freshiee,"chelsea best show everton whats good, im dreading the barbers if they don't "
0,2258908008,Sat Jun 20 16:41:48 PDT 2009,NO_QUERY,lulubrazil,"@tommcfly tom,i'm freaking out..please reply me! i miss you "
0,2039776519,Thu Jun 04 22:46:43 PDT 2009,NO_QUERY,mayank,@thenewbnb @shivaranjan @arjunvj waat lag gai pairo ki!  hopefully I'll be able to run soon
0,1967329711,Fri May 29 19:23:00 PDT 2009,NO_QUERY,colocelt,I have no idea who those blokes are  @DCbigpappa @dandyscopic  @wrhunt @downtheticket @DCBadger @jwtrautman  http://pikchur.com/aD9
0,1826343236,Sun May 17 08:16:57 PDT 2009,NO_QUERY,peterjk64,3 words = Weather - Shite - Arrgh!! 
0,1551990617,Sat Apr 18 10:30:06 PDT 2009,NO_QUERY,kad921,not feeling so good anymore after that ride 
0,1675749192,Fri May 01 20:14:29 PDT 2009,NO_QUERY,iCodyOnline,@jaystewart o_O how could you do that? I feel sick too. Some undiserving person got an apple product. 
0,2247414321,Fri Jun 19 19:03:43 PDT 2009,NO_QUERY,rosheka08,Reading tweets 'till I fall asleep... have a toothache 
0,2266046822,Sun Jun 21 07:48:16 PDT 2009,NO_QUERY,cassylovesyou,My throat kinda hurts 
0,2236397877,Fri Jun 19 03:36:23 PDT 2009,NO_QUERY,jjcomer,"@GreyEyes No FF for me this week as Im only working half day and no iron  and, Timeonline is due by noon today (Sat shift is on this pay)"
0,2259906312,Sat Jun 20 18:21:20 PDT 2009,NO_QUERY,lost_dog,@SteveStucker I am lost. Please help me find a good home. 
0,2223581007,Thu Jun 18 08:27:14 PDT 2009,NO_QUERY,Dare2Diva,Le sigh @ riggens that make easy shit hard 
0,1970744061,Sat May 30 05:03:23 PDT 2009,NO_QUERY,G_eor_gia,is off to go and watch jaws 2 in my room so no internet damn 
0,2009745235,Tue Jun 02 16:12:31 PDT 2009,NO_QUERY,stratosphear,I need dinner but I'm still waiting for a fax from work.  Also I have no food. Attn! Need partner who cooks. I am inept. lol
0,2215379812,Wed Jun 17 18:03:41 PDT 2009,NO_QUERY,HollandKitty,"just used my new DevaCurl diffuser! LOVE IT 5 stars! not liking my new hair cut though, a little too short "
0,1879996929,Thu May 21 23:46:38 PDT 2009,NO_QUERY,TheRealJames,@CatBickmore Unfortunately Miss Bickmore - me doesnt have iPhone  So couldn't tell thee.. Isn't settings at the tim next to FIND PEOPLE?
0,2011033000,Tue Jun 02 18:22:09 PDT 2009,NO_QUERY,Forsblad,"I just said goodbye to some friends  Hope I'll see them again. Tomorrow, Sweden!"
0,2001888936,Tue Jun 02 02:25:37 PDT 2009,NO_QUERY,terr1firma,"After security scare, we're now forced to sit in locked office  not doing much for legit visitation or air circulation. Dang thievery!"
0,1760268192,Sun May 10 21:05:04 PDT 2009,NO_QUERY,breeze80,is thinking that laying down sounds nice....but I don't like the idea of sleeping while Dave flies over the Atlantic.  *sniff*
0,2200678107,Tue Jun 16 19:13:24 PDT 2009,NO_QUERY,giamilani,@JosephLane sorry to read about your grandmother's passing. 
0,2236850620,Fri Jun 19 04:40:25 PDT 2009,NO_QUERY,mericlese,"It's so nice listening to the rain on the roof it's really hard to get out of bed. Oh well, suppose I better... "
0,2011955962,Tue Jun 02 19:50:16 PDT 2009,NO_QUERY,SofaKing381222,wants to go to Disneyland! 
0,1991090982,Mon Jun 01 06:23:04 PDT 2009,NO_QUERY,staceysworldd,last tonight show with jay  looking forward to conan 
0,2240135377,Fri Jun 19 09:22:57 PDT 2009,NO_QUERY,johnnyboy610,Not feeling well today...I've been having stomach pains a lot lately...might have to swallow the pill and actually go see a doctor. 
0,2183020323,Mon Jun 15 13:56:30 PDT 2009,NO_QUERY,AmyLouiseLS,@RoodKid Ahhh  I loves you too david!!  xxxxxx Miss You 
0,2064063407,Sun Jun 07 05:05:53 PDT 2009,NO_QUERY,BADDESTNLA,Up an idk y 
0,1685316078,Sat May 02 23:52:48 PDT 2009,NO_QUERY,sl_pal57,@akadominic I agree... I'm home on a saturday night doing hw... 
0,1986919539,Sun May 31 19:30:48 PDT 2009,NO_QUERY,carlacharisse,and now it's raining again this side of Manila....where's the sun????... 
0,2044068534,Fri Jun 05 08:49:26 PDT 2009,NO_QUERY,bettyflies,@Raysa haha! you are soo right.   and... look where I am.
0,2002697523,Tue Jun 02 04:55:57 PDT 2009,NO_QUERY,Skinbro,"@hipattack yeah, not good. "
0,2179876622,Mon Jun 15 09:42:19 PDT 2009,NO_QUERY,inpoco,@TosynB sorry boo  who's wole bucknor?
0,1967284524,Fri May 29 19:17:58 PDT 2009,NO_QUERY,yoko71,@DaisyKary I won't be in up north until 15 th. 
0,2201767477,Tue Jun 16 20:44:40 PDT 2009,NO_QUERY,lancebryant,Still not feelin' this Tweeting thing 
0,2213576605,Wed Jun 17 15:33:39 PDT 2009,NO_QUERY,astralbodies,At the gym. Pup is okay but needs eye drops and week off daycare for leg. 
0,2208360945,Wed Jun 17 09:06:10 PDT 2009,NO_QUERY,jnmoses,"ahh, too much work!  im gonna have to skip walking home for lunch to watch cartoons  "
0,1557384609,Sun Apr 19 03:47:09 PDT 2009,NO_QUERY,digthatjive,"Sunday night, getting ready for bed and a full week at work "
0,1759346293,Sun May 10 19:00:49 PDT 2009,NO_QUERY,proshlong,"At home, and bored as hell. The Lakers 2-2 "
0,2048913080,Fri Jun 05 15:59:05 PDT 2009,NO_QUERY,CheleBear,@chloemichelle15 Yeahhh :'D I can't wait!â¥ â¥ But that's way in July 
0,1551712997,Sat Apr 18 09:46:51 PDT 2009,NO_QUERY,melancholybee,@denkc for reals? 
0,2199308727,Tue Jun 16 17:18:58 PDT 2009,NO_QUERY,joelzepernick,Is at home. Bleck. 
0,2064922680,Sun Jun 07 07:29:31 PDT 2009,NO_QUERY,B_A_B_S,"Election is going bad  Go and vote, what he hell is wrong with you?!"
0,2251266594,Sat Jun 20 02:57:47 PDT 2009,NO_QUERY,micha_GER,@Victoria_LPF  Wahahahah  don't make me jealous!
0,2236483207,Fri Jun 19 03:49:21 PDT 2009,NO_QUERY,purplechick1980,Nope... didn't make it 
0,2011428976,Tue Jun 02 19:00:34 PDT 2009,NO_QUERY,Calujonas,Ok so everytime i read twitter i so want to be a superstar 
0,1963734043,Fri May 29 13:10:05 PDT 2009,NO_QUERY,TheRealJerri,@erockett89 i wish i was home in bed naked 
0,1966180111,Fri May 29 17:16:33 PDT 2009,NO_QUERY,latikak,Sending angry vibes to the individual in a blue vehicle who hit my car in the QFC parking lot on Broad and failed to leave a note 
0,2001360316,Tue Jun 02 00:37:54 PDT 2009,NO_QUERY,Luucekay,"In school on my phone again, just got a top up, so warm! Too tired "
0,1985581265,Sun May 31 17:22:48 PDT 2009,NO_QUERY,HopelessnFlawed,@mefries Hours lost in the parks   I am so sorry!
0,1883104171,Fri May 22 08:00:51 PDT 2009,NO_QUERY,Miss_Mika1,@streetkingpin  wish I was there!
0,2056988248,Sat Jun 06 12:09:53 PDT 2009,NO_QUERY,nik_nak85,i wanna take a nap nap but i can't can't because of prom hair  sad
0,1998409594,Mon Jun 01 18:30:07 PDT 2009,NO_QUERY,thisscenicworld,@bewareofabkco someone left a baby in a box in phoenix yesterday. sick fucks! 
0,1694873180,Mon May 04 04:26:38 PDT 2009,NO_QUERY,Kris_23,Has a really soar throat!  it hurts to breath n swallow 
0,1468739815,Tue Apr 07 03:28:23 PDT 2009,NO_QUERY,blckshpby,torrents are taking foreverrrr. why is it so slow  fuck you youtube for halting my tv watching.
0,2214124135,Wed Jun 17 16:18:02 PDT 2009,NO_QUERY,chollis,"@EP31 Ok, you win on that point. "
0,2253134390,Sat Jun 20 07:38:50 PDT 2009,NO_QUERY,Efaa_,Exam over. Barcelona tomorrow. Just finished packing... well my kind sister just did. ;) I WANT TO SEE BRUNO! 
0,1971263013,Sat May 30 06:39:52 PDT 2009,NO_QUERY,Iceflare,@DinaAIE  sorry your saturday is not shaping up to be the best
0,1468948495,Tue Apr 07 04:32:34 PDT 2009,NO_QUERY,bitchville,@wzzmypantz 12 hours + on doing 3 of my assessments which is due tomorrow 
0,2051183595,Fri Jun 05 21:00:04 PDT 2009,NO_QUERY,Black_Ivory,Finished the last of the 7 seasons of 'Gilmore Girls'. Miss the Lorelais already. 
0,1989483616,Mon Jun 01 01:42:44 PDT 2009,NO_QUERY,tollplaza,"Oh, arse! I missed the launch of SBS Two! "
0,2306283078,Tue Jun 23 22:04:53 PDT 2009,NO_QUERY,kiki_the_blub,*Please upload photos onto the FB FORMAL group* ...pls make my life easier 
0,2288041308,Mon Jun 22 18:38:27 PDT 2009,NO_QUERY,beccasetz,@TaviGreiner ugh what a pain. It has happened to me many times. 
0,2014885126,Wed Jun 03 03:00:28 PDT 2009,NO_QUERY,littledivacraft,@threelittletree bummer 
0,2198724457,Tue Jun 16 16:28:54 PDT 2009,NO_QUERY,Gaby2812,so bored! 
0,2179692786,Mon Jun 15 09:27:12 PDT 2009,NO_QUERY,gemstonematrix,Them` long` nuong 
0,2183843142,Mon Jun 15 15:03:40 PDT 2009,NO_QUERY,1MCyrusfan,@mileycyrus What do you do when you like a girl but are afrad to ask them out? I've never had a girlfriend yet 
0,2231036197,Thu Jun 18 17:57:30 PDT 2009,NO_QUERY,J_O_E_Y_,Omg i want food! I'm gonna be here forever. 
0,2208688704,Wed Jun 17 09:30:26 PDT 2009,NO_QUERY,shannawill,I'm tryin to play hookie from work but my boss keeps callin my cell!! LOL! 
0,2303304380,Tue Jun 23 18:00:30 PDT 2009,NO_QUERY,alicia_luvs_u,Boo!! Just got to school n my phone only has one bar left 
0,2053981297,Sat Jun 06 06:14:50 PDT 2009,NO_QUERY,Liverpoolu,Why are my followers fluc-tu-ting? should my tweets bring more bling? 
0,1692258661,Sun May 03 19:36:42 PDT 2009,NO_QUERY,dino_blaster,Great iam geting sick  takeing a sh0wer  (DIE OR DANCE)
0,1991311832,Mon Jun 01 06:48:28 PDT 2009,NO_QUERY,JujuDeRoussie,@crystalsinger I hope so too. French Prime Minister said we must prepare for the worst though and I fear he's right 
0,1968206361,Fri May 29 20:58:16 PDT 2009,NO_QUERY,hipmodchick,Went to a bbq at Janet's.   Out of the nuggets loop but think they lost due to facebook comments. 
0,2067596558,Sun Jun 07 12:37:30 PDT 2009,NO_QUERY,dasghost,"@Juuuuls yeah, we won't that. maybe he won't hug me anymore, if he finds out "
0,2324245707,Thu Jun 25 02:40:07 PDT 2009,NO_QUERY,KDketchum,@isacullen Well shoot :/ I missed you too. I was craving my compy  So should've stayed home.
0,1966973130,Fri May 29 18:44:24 PDT 2009,NO_QUERY,Allie_Camhi,...And they cannot.  I wish i was in Las Vegas with my sister. I miss her.
0,2003669221,Tue Jun 02 06:56:51 PDT 2009,NO_QUERY,Hollywelch,@Joejonaslooover yeah  both were really hard i thought..
0,1881701371,Fri May 22 05:21:06 PDT 2009,NO_QUERY,Dollista,noooooooo movie6.net is being shut down due to 'legal issues'. 
0,2209729433,Wed Jun 17 10:43:43 PDT 2009,NO_QUERY,MelzB09,Just got on to do college work thinking bout my baby darnell. 
0,2218375532,Wed Jun 17 22:22:05 PDT 2009,NO_QUERY,aanna30,owl city is playing at chain in october too bad im not gonna be here for that 
0,1962782952,Fri May 29 11:39:24 PDT 2009,NO_QUERY,katerspie,"Waaah, asshat at CVS yesterday shortchanged me  I paid 10$ for chips."
0,2254599472,Sat Jun 20 10:00:02 PDT 2009,NO_QUERY,Sterlingqc1991,IS about to take my Daddy to the AirPort 
0,1965463530,Fri May 29 15:58:04 PDT 2009,NO_QUERY,16_MileyCyrus,@mitchelmusso Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!! 
0,2056978386,Sat Jun 06 12:08:46 PDT 2009,NO_QUERY,JFoutch,Coach B I just saw ur msg you were n okc!!!  4059239095!!! Call me sometime
0,1995923729,Mon Jun 01 14:15:31 PDT 2009,NO_QUERY,xLilaznJ,I can't stand to watch this 
0,2208054121,Wed Jun 17 08:43:18 PDT 2009,NO_QUERY,Alicenphill,"i am on sofa with a migraine, "
0,1771230348,Mon May 11 23:37:50 PDT 2009,NO_QUERY,ratty657,Another vomit at 4am. A whole load of cuddly toys got it. Glad I live next door to a doctor. 
0,1972965355,Sat May 30 10:13:12 PDT 2009,NO_QUERY,nhogan,feck i heard. 
0,2219564905,Thu Jun 18 00:50:09 PDT 2009,NO_QUERY,KiranKhanzada,@khaled74 Dude I wish I could come up. This weekend sounds like a blast but I have so much going on. 
0,1979258248,Sun May 31 02:16:46 PDT 2009,NO_QUERY,jessalina,Taking my sister to the airport 
0,2185529996,Mon Jun 15 17:31:08 PDT 2009,NO_QUERY,xiape,"@potentiate My wife told me about the green avatars yesterday, but I didn't get around to doing something about it until today. "
0,2175826279,Mon Jun 15 02:06:34 PDT 2009,NO_QUERY,brittwasnr,"i hope i dont fail, i hope i dont need my palmcards to much i am getting off sooon to practice "
0,2012859641,Tue Jun 02 21:25:44 PDT 2009,NO_QUERY,ampillionaire,Its unatural to play a game thatlong. Goodnight. Im really worried about channy 
0,2301524879,Tue Jun 23 15:33:26 PDT 2009,NO_QUERY,carlyfrank,Hmm spent hours with emma yesterday and a couple with Sarah today so why do I feel like I haven't seen them in ages 
0,1972337573,Sat May 30 09:02:12 PDT 2009,NO_QUERY,Frau_B,does not like the heat. I think I have been bitten and I can't stop sneezing 
0,1557080836,Sun Apr 19 01:54:31 PDT 2009,NO_QUERY,cazzy4k,"@Schofe yes what a shame, Sutil is usually good in the wet "
0,1932750659,Tue May 26 22:08:04 PDT 2009,NO_QUERY,wendykind,"oh man I read all of your tweets of Jon and Kate, you guys were right, this is tragic sad.  oh man"
0,1963175813,Fri May 29 12:19:14 PDT 2009,NO_QUERY,KristineRusch,Everyone's talking about the goodies at #BEA09.  I wanna be there.  
0,2051674755,Fri Jun 05 22:32:12 PDT 2009,NO_QUERY,umicycle,@hold_fast_hope ah you stopped following me 
0,1881629376,Fri May 22 05:10:11 PDT 2009,NO_QUERY,frausallybenz,I got 8 blisters in total from Wednesday's 2-hr escapade 
0,2252373664,Sat Jun 20 06:07:26 PDT 2009,NO_QUERY,seanio_aka_bob,Is feeling really I'll. 
0,2258469111,Sat Jun 20 15:58:42 PDT 2009,NO_QUERY,theubik,Layered Tech = EPIC FAIL 
0,2251164164,Sat Jun 20 02:38:15 PDT 2009,NO_QUERY,AlanAdorjan,Not really pumped for this weekend.  Working a lot.  Rents leave for Cali on Sunday...which means no decent meals for a week. Bummer 
0,2250583000,Sat Jun 20 00:55:08 PDT 2009,NO_QUERY,SoftFlexGuy,@erthefae No rain in Phoenix tonight. 
0,1962099910,Fri May 29 10:31:21 PDT 2009,NO_QUERY,BoricuaJimmy,"@heresMonique hey u, no not yet  soon maybe tomorrow!"
0,2248953276,Fri Jun 19 21:28:02 PDT 2009,NO_QUERY,chips99,@chyeatv Are we heading to another service? It's not showing up live for me? 
